,links
11530,https://www.swiggy.com/bangalore/panda-boy-kammanahalli
11531,https://www.swiggy.com/bangalore/pathaan-sir-kammanahalli-kammanahallikalyan-nagar
11532,https://www.swiggy.com/bangalore/cafe-azzure-kammanahallikalyan-nagar
11533,https://www.swiggy.com/bangalore/donne-biriyani-mane-kammanahalli-kalyan-nagar-kammanahallikalyan-nagar
11534,https://www.swiggy.com/bangalore/bamboo-restaurant-kammanahallikalyan-nagar
11535,https://www.swiggy.com/bangalore/bib-english-breakfast-in-the-box-nagavara-hennur-nagavara-hennur
11536,https://www.swiggy.com/bangalore/yuan-kalyan-nagar
11537,https://www.swiggy.com/bangalore/the-chefs-kitchen-kalyan-nagar-kammanahallikalyan-nagar
11538,https://www.swiggy.com/bangalore/the-hangout-kammanahallikalyan-nagar
11539,https://www.swiggy.com/bangalore/savoury-kammanahalli-kammanahallikalyan-nagar
11540,https://www.swiggy.com/bangalore/the-mangalorean-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11541,https://www.swiggy.com/bangalore/art-of-delight-kalyan-nagar-kalyan-nagar-disabled
11542,https://www.swiggy.com/bangalore/ibaco-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11543,https://www.swiggy.com/bangalore/sumac-cafe-kammanahallikalyan-nagar
11544,https://www.swiggy.com/bangalore/breezy-cow-bar-kalyan-nagar-kammanahallikalyan-nagar
11545,https://www.swiggy.com/bangalore/bakers-cafe-marathahalli-marathahalli
11546,https://www.swiggy.com/bangalore/brewklyn-microbrewery-kalyan-nagar-kammanahallikalyan-nagar
11547,https://www.swiggy.com/bangalore/bisi-thindi-kammanahallikalyan-nagar
11548,https://www.swiggy.com/bangalore/snow39ora-kammanahallikalyan-nagar
11549,https://www.swiggy.com/bangalore/global-flavors-banaswadi-banaswadi
11550,https://www.swiggy.com/bangalore/dinepost9-kammanahalli-kammanahallikalyan-nagar
11551,https://www.swiggy.com/bangalore/despiwich-dragon39s-kitchen-banaswadi
11552,https://www.swiggy.com/bangalore/sidra-eatery-kammanahalli-kammanahallikalyan-nagar
11553,https://www.swiggy.com/bangalore/hot-momos-kalyan-nagar-disabled
11554,https://www.swiggy.com/bangalore/have-more-kammanahalli-kammanahallikalyan-nagar
11555,https://www.swiggy.com/bangalore/teburu-kalyan-nagar-kammanahallikalyan-nagar
11556,https://www.swiggy.com/bangalore/belgian-waffle-factory-kalyan-nagar-kalyan-nagar-disabled
11557,https://www.swiggy.com/bangalore/chikpet-donne-biriyani-house-jal-vayuvihar-circle-kammanahallikalyan-nagar
11558,https://www.swiggy.com/bangalore/khyma-biryani-kalyan-nagar-kammanahallikalyan-nagar
11559,https://www.swiggy.com/bangalore/leon-grill-kammanahalli-kammanahallikalyan-nagar
11560,https://www.swiggy.com/bangalore/vasudev-adigas-kalyan-nagar-kalyan-nagar-disabled
11561,https://www.swiggy.com/bangalore/cafe-coffee-day-kamanahalli-kammanahallikalyan-nagar
11562,https://www.swiggy.com/bangalore/agape-kalyan-nagar-kammanahallikalyan-nagar
11563,https://www.swiggy.com/bangalore/thalassery-juice-world-kammanahalli-kammanahallikalyan-nagar
11564,https://www.swiggy.com/bangalore/alter-ego-ddeli-kammanahallikalyan-nagar-bangalore-kammanahallikalyan-nagar
11565,https://www.swiggy.com/bangalore/natural-ice-cream-near-subway-kammanahallikalyan-nagar
11566,https://www.swiggy.com/bangalore/brew-bakes-cafe-kalyan-nagar-kammanahallikalyan-nagar
11567,https://www.swiggy.com/bangalore/goodness-banaswadi-banaswadi
11568,https://www.swiggy.com/bangalore/mc-donalds-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11569,https://www.swiggy.com/bangalore/2-statez-kalyan-nagar-kammanahallikalyan-nagar
11570,https://www.swiggy.com/bangalore/brahmins-thatte-idli-kalyan-nagar-kalyan-nagar-disabled
11571,https://www.swiggy.com/bangalore/chichabas-taj-2nd-block-kammanahallikalyan-nagar
11572,https://www.swiggy.com/bangalore/orchard-fresh-natural-ice-creams-kulfi39s-kammanahallikalyan-nagar
11573,https://www.swiggy.com/bangalore/sri-sagar-veg-restuarant-kammanahalli-kammanahallikalyan-nagar
11574,https://www.swiggy.com/bangalore/kiko-kammanahalli-kammanahallikalyan-nagar
11575,https://www.swiggy.com/bangalore/maraheb-restaurant-kalyan-nagr-kalyan-nagar-disabled
11576,https://www.swiggy.com/bangalore/delicacy-express-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11577,https://www.swiggy.com/bangalore/the-deagh-kammanahallikalyan-nagar
11578,https://www.swiggy.com/bangalore/lunchbox-kasturi-nagar-kammanahallikalyan-nagar
11579,https://www.swiggy.com/bangalore/moriz-restaurant-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11580,https://www.swiggy.com/bangalore/food-magic-restaurant-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11581,https://www.swiggy.com/bangalore/zyara-kammanahalli-kalyan-nagar-kammanahallikalyan-nagar
11582,https://www.swiggy.com/bangalore/based-on-a-true-story-bistro-kalyan-nagar-kammanahallikalyan-nagar
11583,https://www.swiggy.com/bangalore/american-bites-kullappa-circle-kammanahallikalyan-nagar
11584,https://www.swiggy.com/bangalore/truffles-kalyan-nagar-kammanahallikalyan-nagar
11585,https://www.swiggy.com/bangalore/my-china-kalyan-nagar-kammanahallikalyan-nagar
11586,https://www.swiggy.com/bangalore/chubalas-curry-and-rice-kammanahalli-kammanahallikalyan-nagar
11587,https://www.swiggy.com/bangalore/sweet-truth-kasturi-nagar-kammanahallikalyan-nagar
11588,https://www.swiggy.com/bangalore/hotel-empire-nehru-main-road-kammanahallikalyan-nagar
11589,https://www.swiggy.com/bangalore/gowdru-hotel-banaswadi-banaswadi
11590,https://www.swiggy.com/bangalore/chettys-corner-nehru-road-kammanahallikalyan-nagar
11591,https://www.swiggy.com/bangalore/behrouz-biryani-kasturi-nagar-kammanahallikalyan-nagar
11592,https://www.swiggy.com/bangalore/kfc-kalyananagar-kalyan-nagar
11593,https://www.swiggy.com/bangalore/an-egg-story-kammanahalli-kalyan-nagar-kammanahallikalyan-nagar
11594,https://www.swiggy.com/bangalore/mainland-china-kammanahalli
11595,https://www.swiggy.com/bangalore/7-plates-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11596,https://www.swiggy.com/bangalore/nandhana-mithai-kammanahalli-kalyan-nagar-kammanahallikalyan-nagar
11597,https://www.swiggy.com/bangalore/alibaba-cafe-and-restaurant-kalyan-nagar-kalyan-nagar
11598,https://www.swiggy.com/bangalore/regency-park-kammanahalli-kammanahallikalyan-nagar
11599,https://www.swiggy.com/bangalore/crispy-fried-chicken-naganpalya-vam
11600,https://www.swiggy.com/bangalore/new-peking-kammanahalli-kammanahallikalyan-nagar
11601,https://www.swiggy.com/bangalore/maniss-dum-biryani-kammanahalli-kammanahallikalyan-nagar
11602,https://www.swiggy.com/bangalore/frozen-bottle-kalyan-nagar-kammanahallikalyan-nagar
11603,https://www.swiggy.com/bangalore/ovenstory-pizza-kammanahallikalyani-nagar-kammanahallikalyan-nagar
11604,https://www.swiggy.com/bangalore/the-grill-house-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11605,https://www.swiggy.com/bangalore/gelato-italiano-central-bangalore-central-bangalore
11606,https://www.swiggy.com/bangalore/kapoor39s-punjabi-rolls-kalyan-nagar-disabled
11607,https://www.swiggy.com/bangalore/juicy-juice-kammanahallikalyan-nagar
11608,https://www.swiggy.com/bangalore/the-local-kalyan-nagar-kammanahallikalyan-nagar
11609,https://www.swiggy.com/bangalore/hotel-little-imperial-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11610,https://www.swiggy.com/bangalore/nandhana-palace-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11611,https://www.swiggy.com/bangalore/karachi-bakery-kammanahallikalyan-nagar
11612,https://www.swiggy.com/bangalore/warmoven-cakes-desserts-kammanahalli-kammanahallikalyan-nagar
11613,https://www.swiggy.com/bangalore/sigree-global-grill-kammanahallikalyan-nagar
11614,https://www.swiggy.com/bangalore/cupcake-bliss-kammanahalli-kammanahallikalyan-nagar
11615,https://www.swiggy.com/bangalore/feast-fries-hrbr-layout-kammanahallikalyan-nagar
11616,https://www.swiggy.com/bangalore/indiana-burger-kammanahalli-kammanahallikalyan-nagar
11617,https://www.swiggy.com/bangalore/udupi-sri-krishna-cafe-kammanahallikalyan-nagar
11618,https://www.swiggy.com/bangalore/new-kadai-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11619,https://www.swiggy.com/bangalore/juice-day-kalyan-nagar-kammanahallikalyan-nagar
11620,https://www.swiggy.com/bangalore/purnabramha-maharashtrian-restaurant-kalyan-nagr-kalyan-nagar-disabled
11621,https://www.swiggy.com/bangalore/keto-kitchen-kalyan-nagarkammanahalli-kammanahallikalyan-nagar
11622,https://www.swiggy.com/bangalore/sultans-biryani-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11623,https://www.swiggy.com/bangalore/crunch-pizzas-kammanahalli-kammanahallikalyan-nagar
11624,https://www.swiggy.com/bangalore/fatty-chang-rt-nagar-rt-nagar
11625,https://www.swiggy.com/bangalore/anand-sweets-and-savouries-kammanahalli-kammanahallikalyan-nagar
11626,https://www.swiggy.com/bangalore/cafe-p-square-kalyan-nagar-kammanahallikalyan-nagar
11627,https://www.swiggy.com/bangalore/pizza-hut-5th-b-cross-kammanahallikalyan-nagar
11628,https://www.swiggy.com/bangalore/keventers-hrbr-layout-kammanahalli-kammanahallikalyan-nagar
11629,https://www.swiggy.com/bangalore/kesar-sweets-and-restaurant-kalyan-nagar-kalyan-nagar-disabled
11630,https://www.swiggy.com/bangalore/bundar-kalyan-nagar-kalyan-nagar-disabled
11631,https://www.swiggy.com/bangalore/daily-sushi-doddanekkundimarathahalli-mahadevpura
11632,https://www.swiggy.com/bangalore/mangalore-lunch-home-hbr-layout-hennur-geddalahalli
11633,https://www.swiggy.com/bangalore/subway-hrbr-layout-kammanahallikalyan-nagar
11634,https://www.swiggy.com/bangalore/fingerlix-kalyan-nagar-1-kalyan-nagar-disabled
11635,https://www.swiggy.com/bangalore/cream-stone-cmh-road-kammanahallikalyan-nagar
11636,https://www.swiggy.com/bangalore/eatapita-kammanahalli-kammanahallikalyan-nagar
11637,https://www.swiggy.com/bangalore/afrinas-kitchen-kammanahalli-kammanahallikalyan-nagar
11638,https://www.swiggy.com/bangalore/hoppipola-hrbr-2nd-stage-kalyan-nagar
11639,https://www.swiggy.com/bangalore/arabian-shawarma-kammanahalli-kammanahallikalyan-nagar
11640,https://www.swiggy.com/bangalore/the-belgian-waffle-co-cmr-road-kalyan-nagar-disabled
11641,https://www.swiggy.com/bangalore/delicacy-chelekere-ring-road-kammanahallikalyan-nagar
11642,https://www.swiggy.com/bangalore/krispy-kreme-3rd-block-kammanahallikalyan-nagar
11643,https://www.swiggy.com/bangalore/purplebasilin-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11644,https://www.swiggy.com/bangalore/sri-udupi-food-hub-kammanahallikalyan-nagar
11645,https://www.swiggy.com/bangalore/maddys-cafe-rajkumar-park-road-vam
11646,https://www.swiggy.com/bangalore/paradise-biryani-hrbr-layout-ramamurthy-nagar
11647,https://www.swiggy.com/bangalore/olive-garden-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11648,https://www.swiggy.com/bangalore/fassos-kasturi-nagar-dont_assign_dont_place
11649,https://www.swiggy.com/bangalore/the-chocolate-heaven-cakes-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11650,https://www.swiggy.com/bangalore/shakes-n-fries-kalyan-nagarkammanahalli-kammanahallikalyan-nagar
11651,https://www.swiggy.com/bangalore/shakes-n-fries-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11652,https://www.swiggy.com/bangalore/chungs-chinese-corner-kammanahallikalyan-nagar-kammanahallikalyan-nagar
11653,https://www.swiggy.com/bangalore/chaat-street-kammanahalli-kammanahallikalyan-nagar
11654,https://www.swiggy.com/bangalore/kannur-restaurant-kammanahallikalyan-nagar
11655,https://www.swiggy.com/bangalore/paratha-singh-kalyan-nagar-kammanahallikalyan-nagar
11656,https://www.swiggy.com/bangalore/sankys-burger-house-hennur-nagavara-hennur
11657,https://www.swiggy.com/bangalore/sweet-moments-kammanahalli-kammanahallikalyan-nagar
11658,https://www.swiggy.com/bangalore/the-original-bistro-kalyan-nagar-kammanahallikalyan-nagar
11659,https://www.swiggy.com/bangalore/curry-chatty-paradise-kammanahallikalyan-nagar
11660,https://www.swiggy.com/bangalore/bowl39d-over-rice-kammanahallikalyan-nagar
11661,https://www.swiggy.com/bangalore/just-shawarma-kammanahalli-kammanahallikalyan-nagar
11662,https://www.swiggy.com/bangalore/navrang-fast-food-kammanahalli-kammanahallikalyan-nagar
11663,https://www.swiggy.com/bangalore/ammis-biryani-kalyan-nagar
11664,https://www.swiggy.com/bangalore/sweet-moments-express-kammanahalli-kammanahallikalyan-nagar
11665,https://www.swiggy.com/bangalore/dakshin-grand-banashankari-banashankari
11666,https://www.swiggy.com/bangalore/just-shawarma-1st-stage-banashankari
11667,https://www.swiggy.com/bangalore/neelabar-restaurant-bengaluru-kumaraswamy-layout-uttarahalli
11668,https://www.swiggy.com/bangalore/homely-uttarhalli-kumaraswamy-layout-uttarahalli
11669,https://www.swiggy.com/bangalore/five-star-chicken-banasankari-2nd-stage-banashankari
11670,https://www.swiggy.com/bangalore/brundhavan-upachar-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11671,https://www.swiggy.com/bangalore/bake-delight-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11672,https://www.swiggy.com/bangalore/tbc-uttarahalli-kumaraswamy-layout-uttarahalli
11673,https://www.swiggy.com/bangalore/baba-tea-n-satvik-food-test-prod-area-5
11674,https://www.swiggy.com/bangalore/sgs-non-veg-gundu-pulav-uttarahalli-kumaraswamy-layout-uttarahalli
11675,https://www.swiggy.com/bangalore/goa-0-km-kumarswamy-layout-kumaraswamy-layout-uttarahalli
11676,https://www.swiggy.com/bangalore/foodys-land-test-prod-area
11677,https://www.swiggy.com/bangalore/shanthi-sagar-uttarahalli-kumaraswamy-layout-uttarahalli
11678,https://www.swiggy.com/bangalore/snacks-bite-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11679,https://www.swiggy.com/bangalore/hotel-junior-kuppanna-uttarahalli-kumaraswamy-layout-uttarahalli
11680,https://www.swiggy.com/bangalore/chocoberry-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11681,https://www.swiggy.com/bangalore/bombay-kulfi-whitefield-whitefield
11682,https://www.swiggy.com/bangalore/dakshin-cafe-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11683,https://www.swiggy.com/bangalore/lord-of-the-kitchen-kumaraswamy-layout-uttarahalli
11684,https://www.swiggy.com/bangalore/italy-banashankari
11685,https://www.swiggy.com/bangalore/cafe-coffee-day-jaraganahalli-banashankari
11686,https://www.swiggy.com/bangalore/the-fortuna-kumaraswamy-layout-banashankari
11687,https://www.swiggy.com/bangalore/paratha-merchant-kumaraswamy-layout-kumaraswamy-layout
11688,https://www.swiggy.com/bangalore/asli-zaikha-test-prod-area
11689,https://www.swiggy.com/bangalore/katarias-pakwan-2nd-stage-btm
11690,https://www.swiggy.com/bangalore/vanani-banashankari-banashankari
11691,https://www.swiggy.com/bangalore/mitraa-da-pizza-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11692,https://www.swiggy.com/bangalore/chaat-paavlian-kumaraswamy-layout-uttarahalli
11693,https://www.swiggy.com/bangalore/goli-vada-pav-banashankari-banashankari
11694,https://www.swiggy.com/bangalore/non-veg-park-uttarahalli-kumaraswamy-layout-uttarahalli
11695,https://www.swiggy.com/bangalore/mast-punjabi-kumaraswamy-layout-kumaraswamy-layout
11696,https://www.swiggy.com/bangalore/benaka-cafe-uttarahalli-kumaraswamy-layout-uttarahalli
11697,https://www.swiggy.com/bangalore/north-rasoe-kumaraswamy-layout-uttarahalli
11698,https://www.swiggy.com/bangalore/nandhanus-rasoi-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11699,https://www.swiggy.com/bangalore/sri-krishna-sagar-uttarahalli-kumaraswamy-layout-uttarahalli
11700,https://www.swiggy.com/bangalore/shree-udupi-grand-kanakapura-road-jp-nagar
11701,https://www.swiggy.com/bangalore/desi-dawat-kumaraswamy-layout-uttarahalli-kumaraswamy-layout-uttarahalli
11702,https://www.swiggy.com/bangalore/polar-bear-banashankari-2
11703,https://www.swiggy.com/bangalore/drunken-monkey-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11704,https://www.swiggy.com/bangalore/rajathadri-palace-uttarahalli-kumaraswamy-layout-uttarahalli
11705,https://www.swiggy.com/bangalore/potato-house-uttarahalli-kumaraswamy-layout-uttarahalli
11706,https://www.swiggy.com/bangalore/vasudev-adigas-uttarahalli-kumaraswamy-layout
11707,https://www.swiggy.com/bangalore/mr-singh-da-dhaba-kumaraswamy-layout-kumaraswamy-layout
11708,https://www.swiggy.com/bangalore/dairy-day-corner-uttarahalli-kumaraswamy-layout
11709,https://www.swiggy.com/bangalore/donne-biriyani-kabab-corner-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11710,https://www.swiggy.com/bangalore/go-grab-eat-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11711,https://www.swiggy.com/bangalore/roll-over-uttarahalli-kumaraswamy-layout-uttarahalli
11712,https://www.swiggy.com/bangalore/new-biryani-mane-uttarahalli-kumaraswamy-layout-uttarahalli
11713,https://www.swiggy.com/bangalore/dal-icious-kumaraswamy-kumaraswamy-layout-uttarahalli
11714,https://www.swiggy.com/bangalore/dwaraka-grand-kumaraswamy-layout-kumaraswamy-layout
11715,https://www.swiggy.com/bangalore/chettys-corner-uttarahalli-kumaraswamy-layout-uttarahalli
11716,https://www.swiggy.com/bangalore/karavali-lunch-home-kumaraswamy-layout-kumaraswamy-layout
11717,https://www.swiggy.com/bangalore/lassi-shop-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11718,https://www.swiggy.com/bangalore/sagar-deluxe-1st-stage-kumarswami-layout-near-swathi-nursing-home-vam
11719,https://www.swiggy.com/bangalore/cutcakes-kumaraswamy-layout-uttarahalli
11720,https://www.swiggy.com/bangalore/hyderabad-express-banashankari
11721,https://www.swiggy.com/bangalore/south-grand-uttarahalli-kumaraswamy-layout
11722,https://www.swiggy.com/bangalore/settys-kitchen-na-kumaraswamy-layout-uttarahalli
11723,https://www.swiggy.com/bangalore/shree-mandarthi-grand-uttarahalli-kumaraswamy-layout-uttarahalli
11724,https://www.swiggy.com/bangalore/kuch-meetha-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11725,https://www.swiggy.com/bangalore/ande-ka-funda-kumaraswamy-layout-kumaraswamy-layout
11726,https://www.swiggy.com/bangalore/tasty-bytes-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11727,https://www.swiggy.com/bangalore/dominos-pizza-next-to-brigade-residency-apartment-kumaraswamy-layout-uttarahalli
11728,https://www.swiggy.com/bangalore/kanti-sweets-uttarahalli-kumaraswamy-layout-uttarahalli
11729,https://www.swiggy.com/bangalore/sri-krishna-aramane-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11730,https://www.swiggy.com/bangalore/olive-era-banashankari-kumaraswamy-layout-uttarahalli
11731,https://www.swiggy.com/bangalore/ivy-restaurant-kumaraswamy-layout-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11732,https://www.swiggy.com/bangalore/c-corner-kumaraswamy-layout-kumaraswamy-layout-uttarahalli
11733,https://www.swiggy.com/bangalore/lassi-cafe-bannerghatta-road-btm
11734,https://www.swiggy.com/bangalore/the-hungers-zone-btm
11735,https://www.swiggy.com/bangalore/kullad-cafe-btm-btm
11736,https://www.swiggy.com/bangalore/mummys-yummy-dum-biriyani-btm
11737,https://www.swiggy.com/bangalore/kanti-sweets-bannerghatta-btm
11738,https://www.swiggy.com/bangalore/indian-paratha-factory-btm-btm
11739,https://www.swiggy.com/bangalore/brewz-coffee-btm-btm
11740,https://www.swiggy.com/bangalore/on-the-nose-btm-btm
11741,https://www.swiggy.com/bangalore/rb-food-point-btm-btm
11742,https://www.swiggy.com/bangalore/litti-twist-koramangala-koramangala
11743,https://www.swiggy.com/bangalore/the-arabian-nights-btm-btm
11744,https://www.swiggy.com/bangalore/dadis-dum-biryani-btm-btm
11745,https://www.swiggy.com/bangalore/bun-town-btm-btm
11746,https://www.swiggy.com/bangalore/grillopia-koramangala-koramangala
11747,https://www.swiggy.com/bangalore/gogulas-sweets-chats-btm-btm
11748,https://www.swiggy.com/bangalore/sagar-fast-food-1st-stage-btm
11749,https://www.swiggy.com/bangalore/subway-bannerghatta-road-bannerghatta
11750,https://www.swiggy.com/bangalore/chatkara-btm-vam
11751,https://www.swiggy.com/bangalore/laddoos-2nd-stage-btm
11752,https://www.swiggy.com/bangalore/welsh-foods-bangalore-btm
11753,https://www.swiggy.com/bangalore/indiana-burgers-400-btm
11754,https://www.swiggy.com/bangalore/khan-saheb-grills-and-rolls-hosur-main-btm-btm
11755,https://www.swiggy.com/bangalore/call-a-cake-btm-btm
11756,https://www.swiggy.com/bangalore/new-hyderabadi-food-corner-btm
11757,https://www.swiggy.com/bangalore/day-restro-koramangala-koramangala
11758,https://www.swiggy.com/bangalore/mahesh-friends-food-center-btm-btm
11759,https://www.swiggy.com/bangalore/pizza-hut-btm-2-20t-btm
11760,https://www.swiggy.com/bangalore/the-food-cottage-btm-btm
11761,https://www.swiggy.com/bangalore/burj-hotel-bannerghatta
11762,https://www.swiggy.com/bangalore/bathinda-tandoor-bengaluru-bellandursarjapur
11763,https://www.swiggy.com/bangalore/frozen-bottle-btm
11764,https://www.swiggy.com/bangalore/five-star-chicken-btm-1-btm
11765,https://www.swiggy.com/bangalore/gelato-italiano-vega-city-mall-btm
11766,https://www.swiggy.com/bangalore/apna-punjab-btm
11767,https://www.swiggy.com/bangalore/yum-in-my-tum-bengaluru-karnataka-btm
11768,https://www.swiggy.com/bangalore/rayalaseema-kitchen-btm
11769,https://www.swiggy.com/bangalore/mad-over-donuts-bannerghatta-road-bannerghatta
11770,https://www.swiggy.com/bangalore/authentic-andhra-btm
11771,https://www.swiggy.com/bangalore/chaitanya-grand-bannerghatta-road-btm
11772,https://www.swiggy.com/bangalore/lassi-shop-btm-btm-2
11773,https://www.swiggy.com/bangalore/chaatimes-btm
11774,https://www.swiggy.com/bangalore/krazy-roll-bangalore-btm
11775,https://www.swiggy.com/bangalore/sakshi-arekere-arekere
11776,https://www.swiggy.com/bangalore/capsicum-restaurant-btm-btm
11777,https://www.swiggy.com/bangalore/boxout-btm
11778,https://www.swiggy.com/bangalore/the-hungers-zone-00-btm
11779,https://www.swiggy.com/bangalore/paratha-studio-btm
11780,https://www.swiggy.com/bangalore/hotel-empire-bannerghatta-main-road-btm
11781,https://www.swiggy.com/bangalore/sri-punjabi-dhaba-bangalore-btm
11782,https://www.swiggy.com/bangalore/omleterian-btm
11783,https://www.swiggy.com/bangalore/hushy39s-kitchen-shantinagar
11784,https://www.swiggy.com/bangalore/the-biriyani-pedia-btm-btm
11785,https://www.swiggy.com/bangalore/eatery-koramangala
11786,https://www.swiggy.com/bangalore/bmr-hyderabadi-biryani-ns-palyabtm-2nd-stage-btm
11787,https://www.swiggy.com/bangalore/refills-eatery-and-beverages-madiwala-btm
11788,https://www.swiggy.com/bangalore/dominos-pizza-2nd-stage-btm
11789,https://www.swiggy.com/bangalore/petoo-btm-2
11790,https://www.swiggy.com/bangalore/lassi-bar-btm-btm
11791,https://www.swiggy.com/bangalore/just-shawarma-btm-btm
11792,https://www.swiggy.com/bangalore/late-night-btm-btm
11793,https://www.swiggy.com/bangalore/lazeez-1st-stage-hsr
11794,https://www.swiggy.com/bangalore/new-shanthi-sagar-btm-2
11795,https://www.swiggy.com/bangalore/biriyani-bhatti-btm
11796,https://www.swiggy.com/bangalore/tandoor-garden-btm-btm
11797,https://www.swiggy.com/bangalore/shawarma-inc-bannerghatta-bannerghatta
11798,https://www.swiggy.com/bangalore/chokha-chowka-btm-btm
11799,https://www.swiggy.com/bangalore/rcs-kitchen-btm-btm
11800,https://www.swiggy.com/bangalore/keventers-bannerghatta-road-btm
11801,https://www.swiggy.com/bangalore/odissi-restaurant-btm-btm
11802,https://www.swiggy.com/bangalore/mr-shawarma-mrs-momo-arekeer-arekere
11803,https://www.swiggy.com/bangalore/laxmi-dhaba-hsr-hsr
11804,https://www.swiggy.com/bangalore/funky-punjab-btm-btm
11805,https://www.swiggy.com/bangalore/devs-gugababa-btm-btm
11806,https://www.swiggy.com/bangalore/chai-villa-btm
11807,https://www.swiggy.com/bangalore/burger-king-vega-city-mall-btm
11808,https://www.swiggy.com/bangalore/gyaani-da-punjabi-dhaba-2nd-stage-btm
11809,https://www.swiggy.com/bangalore/nile-garden-restaurant-btm1-btm
11810,https://www.swiggy.com/bangalore/shagun-sweets-2nd-stage-btm
11811,https://www.swiggy.com/bangalore/amritsari-kulcha-land-btm-btm
11812,https://www.swiggy.com/bangalore/new-kabab-zone-bannerghatta-btm
11813,https://www.swiggy.com/bangalore/northern-bites-bannerghatta-road-btm
11814,https://www.swiggy.com/bangalore/biriyani-junction-1st-stage-btm
11815,https://www.swiggy.com/bangalore/katarias-home-food-1st-stage-btm
11816,https://www.swiggy.com/bangalore/sri-sai-caterers-btm-dummy-inbound-area
11817,https://www.swiggy.com/bangalore/gud-dhani-btm-btm
11818,https://www.swiggy.com/bangalore/bombay-kulfi-btm-btm
11819,https://www.swiggy.com/bangalore/delight-food-btm-btm
11820,https://www.swiggy.com/bangalore/marwa-treat-btm-btm
11821,https://www.swiggy.com/bangalore/momo-jojo-btm-btm-2
11822,https://www.swiggy.com/bangalore/galitos-vegacity-mall-btm
11823,https://www.swiggy.com/bangalore/mahesh-friends-food-center-13th-a-main-ns-palya-btm-layout-2nd-stage-btm
11824,https://www.swiggy.com/bangalore/night-restro-koramangala-1st-block-koramangala
11825,https://www.swiggy.com/bangalore/the-mint-restobar-bangalore-btm
11826,https://www.swiggy.com/bangalore/rock-stone-ice-cream-factory-btm-btm
11827,https://www.swiggy.com/bangalore/prawn-crunch-btm-btm
11828,https://www.swiggy.com/bangalore/bangalore-box-btm-btm
11829,https://www.swiggy.com/bangalore/mayur-btm
11830,https://www.swiggy.com/bangalore/svadu-sweets-savouries-btm-btm
11831,https://www.swiggy.com/bangalore/curry-flavours-btm
11832,https://www.swiggy.com/bangalore/grill-n-chill-btm-btm
11833,https://www.swiggy.com/bangalore/knight-ryders-hsr-hsr
11834,https://www.swiggy.com/bangalore/hiyar-majhe-kolkata-btm-btm
11835,https://www.swiggy.com/bangalore/bengali-fun-foods-btm-btm
11836,https://www.swiggy.com/bangalore/nandhana-palace-shopper-shop-btm
11837,https://www.swiggy.com/bangalore/tarbouche-btm
11838,https://www.swiggy.com/bangalore/natural-mumbai-kulfi-btm-btm
11839,https://www.swiggy.com/bangalore/andhra-kitchen-btm-2
11840,https://www.swiggy.com/bangalore/pathan-saheb-bannerghatta
11841,https://www.swiggy.com/bangalore/roti-wala-lavelle-road-central-bangalore
11842,https://www.swiggy.com/bangalore/magix-parathas-and-rolls-100-feet-ring-road-btm
11843,https://www.swiggy.com/bangalore/meal-square-btm-btm
11844,https://www.swiggy.com/bangalore/five-star-chicken-madiwala-btm
11845,https://www.swiggy.com/bangalore/alankrutha-btm-btm
11846,https://www.swiggy.com/bangalore/ahmed39s-little-hut-btm
11847,https://www.swiggy.com/bangalore/slurpy-shake-btm-2nd-stage-btm
11848,https://www.swiggy.com/bangalore/rajveena-kitchen-btm
11849,https://www.swiggy.com/bangalore/gorbandh-restrant-btm-btm
11850,https://www.swiggy.com/bangalore/hotel-navya-foods-sg-palya-btm
